Datetime,open_time,Open,High,Low,Close,Volume
2024-11-20 05:17:00,1732051020000,92310.64,92310.64,92112.72,92112.72,23.33826
2024-11-20 05:18:00,1732051080000,92112.72,92192.0,92039.43,92056.9,71.32412
2024-11-20 05:19:00,1732051140000,92056.89,92100.0,91964.15,92095.99,191.20922
2024-11-20 05:20:00,1732051200000,92095.98,92095.98,91956.06,91970.59,41.24959
2024-11-20 05:21:00,1732051260000,91970.59,92000.0,91900.0,91911.75,45.89308
2024-11-20 05:22:00,1732051320000,91911.75,92000.0,91878.72,91900.0,32.33227
2024-11-20 05:23:00,1732051380000,91900.0,91969.7,91822.0,91827.37,40.59756
2024-11-20 05:24:00,1732051440000,91827.38,91965.71,91800.0,91899.99,103.17164
2024-11-20 05:25:00,1732051500000,91899.99,92051.29,91888.0,92030.24,25.08496
2024-11-20 05:26:00,1732051560000,92031.27,92060.9,91956.0,92060.89,25.15693
2024-11-20 05:27:00,1732051620000,92060.9,92172.0,92052.0,92144.66,28.48191
2024-11-20 05:28:00,1732051680000,92144.65,92232.0,92100.0,92214.24,22.47956
2024-11-20 05:29:00,1732051740000,92214.24,92266.65,92199.99,92199.99,23.32199
2024-11-20 05:30:00,1732051800000,92199.99,92389.07,92199.99,92346.38,44.88136
2024-11-20 05:31:00,1732051860000,92346.38,92448.48,92344.07,92344.07,28.15065
2024-11-20 05:32:00,1732051920000,92344.07,92427.25,92323.15,92363.99,25.97524
2024-11-20 05:33:00,1732051980000,92363.99,92394.24,92287.2,92287.2,91.26292
2024-11-20 05:34:00,1732052040000,92287.21,92287.21,92075.07,92143.64,107.7137
2024-11-20 05:35:00,1732052100000,92143.64,92329.0,92143.64,92329.0,24.43126
2024-11-20 05:36:00,1732052160000,92329.0,92333.34,92252.68,92276.0,12.93159
2024-11-20 05:37:00,1732052220000,92276.0,92296.47,92200.0,92243.99,21.40113
2024-11-20 05:38:00,1732052280000,92243.99,92268.66,92060.6,92075.99,60.18259
2024-11-20 05:39:00,1732052340000,92075.99,92108.0,91916.0,91939.98,56.24606
2024-11-20 05:40:00,1732052400000,91939.98,92056.0,91909.09,91948.47,36.63837
2024-11-20 05:41:00,1732052460000,91948.48,92058.08,91928.0,92036.8,14.93106
2024-11-20 05:42:00,1732052520000,92036.81,92112.66,92036.8,92112.0,16.95497
2024-11-20 05:43:00,1732052580000,92112.0,92112.0,92000.0,92019.86,22.75048
2024-11-20 05:44:00,1732052640000,92019.86,92087.53,92004.01,92087.51,6.27035
2024-11-20 05:45:00,1732052700000,92087.51,92153.85,92020.0,92153.85,32.49596
2024-11-20 05:46:00,1732052760000,92153.84,92248.56,92090.9,92098.91,16.95154
2024-11-20 05:47:00,1732052820000,92098.92,92110.73,92031.08,92059.99,28.05815
2024-11-20 05:48:00,1732052880000,92059.99,92244.0,92059.98,92243.33,15.76696
2024-11-20 05:49:00,1732052940000,92243.33,92292.19,92243.32,92260.0,16.09292
2024-11-20 05:50:00,1732053000000,92260.0,92323.96,92250.0,92279.37,10.08788
2024-11-20 05:51:00,1732053060000,92279.37,92388.54,92279.37,92362.49,25.66965
2024-11-20 05:52:00,1732053120000,92362.49,92378.7,92316.0,92335.82,20.46075
2024-11-20 05:53:00,1732053180000,92335.82,92336.0,92309.51,92335.99,7.65413
2024-11-20 05:54:00,1732053240000,92335.99,92362.52,92323.68,92342.37,16.30875
2024-11-20 05:55:00,1732053300000,92342.37,92396.0,92336.8,92396.0,4.4807
2024-11-20 05:56:00,1732053360000,92396.0,92414.6,92360.0,92414.6,6.54912
2024-11-20 05:57:00,1732053420000,92414.59,92414.6,92324.0,92326.07,9.38035
2024-11-20 05:58:00,1732053480000,92326.07,92340.0,92250.0,92281.28,27.24277
2024-11-20 05:59:00,1732053540000,92281.28,92319.48,92188.0,92196.82,19.00925
2024-11-20 06:00:00,1732053600000,92196.82,92319.91,92188.94,92319.3,12.23073
2024-11-20 06:01:00,1732053660000,92319.29,92333.34,92272.72,92333.34,15.52084
2024-11-20 06:02:00,1732053720000,92333.34,92379.78,92310.19,92310.19,6.69305
2024-11-20 06:03:00,1732053780000,92310.06,92310.06,92242.42,92244.03,14.89351
2024-11-20 06:04:00,1732053840000,92244.03,92253.0,92192.04,92238.99,8.18001
2024-11-20 06:05:00,1732053900000,92238.99,92282.61,92204.01,92260.01,19.20395
2024-11-20 06:06:00,1732053960000,92260.02,92260.02,92204.0,92219.21,6.23818
2024-11-20 06:07:00,1732054020000,92219.21,92292.0,92219.21,92250.75,10.16396
2024-11-20 06:08:00,1732054080000,92250.75,92250.76,92212.12,92228.0,8.04401
2024-11-20 06:09:00,1732054140000,92228.0,92239.0,92215.98,92236.0,8.5773
2024-11-20 06:10:00,1732054200000,92236.0,92250.76,92221.7,92250.75,5.6537
2024-11-20 06:11:00,1732054260000,92250.75,92372.26,92250.75,92348.01,24.97902
2024-11-20 06:12:00,1732054320000,92348.01,92424.25,92332.07,92372.0,14.26268
2024-11-20 06:13:00,1732054380000,92371.99,92372.0,92320.02,92337.2,24.73768
2024-11-20 06:14:00,1732054440000,92337.21,92399.97,92337.2,92360.14,30.10983
2024-11-20 06:15:00,1732054500000,92360.14,92360.14,92240.32,92240.32,23.22055
2024-11-20 06:16:00,1732054560000,92240.32,92319.99,92220.0,92319.99,11.36746
2024-11-20 06:17:00,1732054620000,92319.99,92415.99,92287.64,92344.01,30.51617
2024-11-20 06:18:00,1732054680000,92344.01,92344.01,92250.0,92250.0,10.86498
2024-11-20 06:19:00,1732054740000,92250.01,92264.01,92136.55,92136.55,24.78221
2024-11-20 06:20:00,1732054800000,92136.55,92170.54,92100.0,92163.99,21.351
2024-11-20 06:21:00,1732054860000,92163.99,92180.0,92108.0,92116.48,11.59479
2024-11-20 06:22:00,1732054920000,92116.47,92122.67,92074.69,92074.69,15.87526
2024-11-20 06:23:00,1732054980000,92074.69,92074.7,91906.0,91908.44,62.41813
2024-11-20 06:24:00,1732055040000,91908.43,91978.93,91908.43,91974.6,5.75204
2024-11-20 06:25:00,1732055100000,91974.6,92082.41,91974.59,92004.52,14.18325
2024-11-20 06:26:00,1732055160000,92004.52,92004.53,91895.0,91895.0,11.86625
2024-11-20 06:27:00,1732055220000,91895.0,92000.0,91894.99,91999.99,8.28011
2024-11-20 06:28:00,1732055280000,91999.99,92024.0,91952.12,91980.43,28.74245
2024-11-20 06:29:00,1732055340000,91980.43,91980.44,91891.15,91922.87,43.17743
2024-11-20 06:30:00,1732055400000,91922.87,91922.88,91848.56,91848.56,51.31742
2024-11-20 06:31:00,1732055460000,91848.55,91857.14,91649.98,91664.18,134.29089
2024-11-20 06:32:00,1732055520000,91664.18,91697.41,91500.0,91507.99,108.85454
2024-11-20 06:33:00,1732055580000,91507.99,91571.99,91500.0,91556.03,107.25106
2024-11-20 06:34:00,1732055640000,91556.03,91740.56,91556.02,91712.0,28.93568
2024-11-20 06:35:00,1732055700000,91712.0,91743.59,91577.05,91592.86,26.1048
2024-11-20 06:36:00,1732055760000,91592.86,91632.35,91543.04,91579.65,19.49664
2024-11-20 06:37:00,1732055820000,91579.66,91579.66,91320.0,91492.59,146.74239
2024-11-20 06:38:00,1732055880000,91492.59,91499.58,91350.0,91411.7,83.81398
2024-11-20 06:39:00,1732055940000,91411.7,91591.18,91411.69,91580.79,35.7236
2024-11-20 06:40:00,1732056000000,91580.79,91580.8,91472.0,91472.01,15.28628
2024-11-20 06:41:00,1732056060000,91472.01,91618.07,91428.0,91618.07,14.19647
2024-11-20 06:42:00,1732056120000,91618.06,91618.07,91584.52,91607.04,17.3884
2024-11-20 06:43:00,1732056180000,91607.04,91713.85,91607.03,91665.53,24.94291
2024-11-20 06:44:00,1732056240000,91665.53,91710.34,91665.53,91709.8,8.21503
2024-11-20 06:45:00,1732056300000,91709.8,91724.82,91651.14,91673.86,18.35692
2024-11-20 06:46:00,1732056360000,91673.85,91699.75,91641.02,91694.08,19.3235
2024-11-20 06:47:00,1732056420000,91694.09,91798.18,91694.08,91798.18,16.74062
2024-11-20 06:48:00,1732056480000,91798.18,91818.93,91767.04,91814.98,17.97073
2024-11-20 06:49:00,1732056540000,91814.98,91814.98,91785.15,91785.16,12.70855
2024-11-20 06:50:00,1732056600000,91785.15,91796.24,91776.11,91785.22,7.82924
2024-11-20 06:51:00,1732056660000,91785.22,91785.26,91739.28,91739.28,9.54497
2024-11-20 06:52:00,1732056720000,91739.27,91739.28,91667.71,91671.32,20.65143
2024-11-20 06:53:00,1732056780000,91671.32,91671.33,91570.9,91570.9,17.82594
2024-11-20 06:54:00,1732056840000,91570.9,91707.83,91562.37,91707.83,21.36246
2024-11-20 06:55:00,1732056900000,91707.82,91751.99,91679.46,91751.99,19.41123
2024-11-20 06:56:00,1732056960000,91751.98,91784.0,91712.0,91784.0,10.80191
2024-11-20 06:57:00,1732057020000,91783.99,91843.7,91783.99,91814.01,21.03106
2024-11-20 06:58:00,1732057080000,91814.02,91826.2,91743.58,91743.59,18.77212
2024-11-20 06:59:00,1732057140000,91743.59,91826.2,91743.58,91826.19,14.23277
2024-11-20 07:00:00,1732057200000,91826.19,91826.2,91600.0,91712.0,34.84909
2024-11-20 07:01:00,1732057260000,91712.0,91732.0,91585.3,91612.73,28.24129
2024-11-20 07:02:00,1732057320000,91612.73,91743.16,91608.76,91677.47,29.53049
2024-11-20 07:03:00,1732057380000,91677.47,91771.11,91669.41,91771.1,22.62416
2024-11-20 07:04:00,1732057440000,91771.11,91771.11,91672.49,91740.04,27.78606
2024-11-20 07:05:00,1732057500000,91740.04,91755.55,91660.02,91715.81,15.07136
2024-11-20 07:06:00,1732057560000,91717.38,91774.36,91684.0,91722.28,13.43279
2024-11-20 07:07:00,1732057620000,91722.29,91735.07,91680.0,91700.0,18.47914
2024-11-20 07:08:00,1732057680000,91700.01,91706.76,91660.0,91668.34,17.18419
2024-11-20 07:09:00,1732057740000,91668.35,91812.0,91668.34,91791.99,31.95923
2024-11-20 07:10:00,1732057800000,91792.0,91792.0,91650.0,91650.01,18.24738
2024-11-20 07:11:00,1732057860000,91650.0,91704.0,91650.0,91690.08,17.2817
2024-11-20 07:12:00,1732057920000,91690.08,91732.0,91640.0,91732.0,16.24081
2024-11-20 07:13:00,1732057980000,91732.0,91750.0,91692.0,91700.0,9.64572
2024-11-20 07:14:00,1732058040000,91700.0,91754.8,91684.49,91754.79,13.6796
2024-11-20 07:15:00,1732058100000,91754.79,91810.29,91684.45,91793.52,32.4863
2024-11-20 07:16:00,1732058160000,91793.52,91838.28,91777.64,91789.71,14.3374
2024-11-20 07:17:00,1732058220000,91789.71,92083.19,91769.23,92015.99,87.37118
2024-11-20 07:18:00,1732058280000,92015.99,92020.23,91942.0,91988.03,32.84772
2024-11-20 07:19:00,1732058340000,91988.03,92076.72,91959.13,92042.08,34.05175
2024-11-20 07:20:00,1732058400000,92042.09,92118.02,92041.57,92078.68,29.59041
2024-11-20 07:21:00,1732058460000,92078.68,92113.4,92012.0,92012.0,25.4833
2024-11-20 07:22:00,1732058520000,92010.86,92107.98,92000.01,92100.0,30.53265
2024-11-20 07:23:00,1732058580000,92100.0,92107.98,92040.0,92080.0,11.7456
2024-11-20 07:24:00,1732058640000,92079.99,92091.99,92035.0,92035.0,15.02299
2024-11-20 07:25:00,1732058700000,92035.0,92035.01,91908.61,91912.33,30.29354
2024-11-20 07:26:00,1732058760000,91912.34,91976.0,91912.34,91968.5,14.2091
2024-11-20 07:27:00,1732058820000,91968.5,92017.32,91948.3,92016.97,10.14981
2024-11-20 07:28:00,1732058880000,92016.96,92051.83,92004.0,92043.7,25.89655
2024-11-20 07:29:00,1732058940000,92043.69,92100.0,92020.61,92053.94,15.88032
2024-11-20 07:30:00,1732059000000,92053.94,92059.11,92000.0,92020.02,14.3594
2024-11-20 07:31:00,1732059060000,92020.01,92034.83,92000.0,92034.83,25.2192
2024-11-20 07:32:00,1732059120000,92034.82,92134.9,92023.02,92033.26,45.55981
2024-11-20 07:33:00,1732059180000,92033.31,92110.36,92033.31,92103.99,20.88776
2024-11-20 07:34:00,1732059240000,92103.99,92124.0,92101.49,92121.78,12.68778
2024-11-20 07:35:00,1732059300000,92121.78,92150.0,92107.76,92130.55,6.13727
2024-11-20 07:36:00,1732059360000,92130.56,92173.48,92124.0,92159.15,11.55821
2024-11-20 07:37:00,1732059420000,92159.15,92174.39,92132.0,92153.84,7.78002
2024-11-20 07:38:00,1732059480000,92153.84,92206.09,92153.84,92206.08,5.53278
2024-11-20 07:39:00,1732059540000,92206.09,92253.99,92192.17,92230.0,13.77061
2024-11-20 07:40:00,1732059600000,92230.01,92230.01,92134.87,92144.0,13.22564
2024-11-20 07:41:00,1732059660000,92143.99,92223.95,92143.99,92206.92,9.38426
2024-11-20 07:42:00,1732059720000,92206.92,92256.42,92184.0,92232.0,17.19968
2024-11-20 07:43:00,1732059780000,92232.0,92256.42,92232.0,92256.41,5.4453
2024-11-20 07:44:00,1732059840000,92256.42,92271.71,92224.0,92228.01,11.27288
2024-11-20 07:45:00,1732059900000,92228.01,92228.01,92166.51,92167.53,13.91021
2024-11-20 07:46:00,1732059960000,92167.53,92200.0,92167.53,92176.0,15.29383
2024-11-20 07:47:00,1732060020000,92176.0,92176.01,92153.64,92155.7,4.13216
2024-11-20 07:48:00,1732060080000,92155.69,92159.06,92139.22,92140.25,15.45074
2024-11-20 07:49:00,1732060140000,92140.24,92163.55,92140.24,92156.66,6.7814
2024-11-20 07:50:00,1732060200000,92156.67,92158.96,92134.87,92144.0,14.01717
2024-11-20 07:51:00,1732060260000,92144.0,92168.0,92143.99,92168.0,8.54431
2024-11-20 07:52:00,1732060320000,92167.99,92167.99,92108.55,92150.23,15.01425
2024-11-20 07:53:00,1732060380000,92150.23,92150.24,92106.29,92106.29,6.90152
2024-11-20 07:54:00,1732060440000,92106.3,92119.49,92106.29,92106.79,4.5493
2024-11-20 07:55:00,1732060500000,92106.79,92111.79,92093.94,92105.33,8.92354
2024-11-20 07:56:00,1732060560000,92105.33,92200.0,92105.33,92199.99,9.55347
2024-11-20 07:57:00,1732060620000,92200.0,92309.82,92199.99,92258.12,32.31007
2024-11-20 07:58:00,1732060680000,92258.12,92258.13,92213.07,92213.08,6.90712
2024-11-20 07:59:00,1732060740000,92213.08,92333.77,92199.15,92310.79,28.46018
2024-11-20 08:00:00,1732060800000,92310.8,92332.0,92260.0,92328.47,21.43564
2024-11-20 08:01:00,1732060860000,92328.47,92328.47,92239.68,92239.68,21.86942
2024-11-20 08:02:00,1732060920000,92239.69,92287.79,92223.16,92240.21,15.71167
2024-11-20 08:03:00,1732060980000,92240.21,92272.73,92153.88,92155.07,36.01295
2024-11-20 08:04:00,1732061040000,92155.07,92238.42,92155.07,92212.0,15.42319
2024-11-20 08:05:00,1732061100000,92211.99,92230.0,92176.01,92193.88,13.72219
2024-11-20 08:06:00,1732061160000,92193.88,92227.5,92180.37,92207.96,7.9773
2024-11-20 08:07:00,1732061220000,92207.96,92266.09,92207.96,92244.95,6.92297
2024-11-20 08:08:00,1732061280000,92244.96,92296.0,92244.96,92296.0,12.61791
2024-11-20 08:09:00,1732061340000,92295.99,92379.68,92285.78,92379.67,30.10374
2024-11-20 08:10:00,1732061400000,92379.67,92418.68,92352.0,92368.01,19.69597
2024-11-20 08:11:00,1732061460000,92368.0,92368.01,92276.83,92277.62,18.88779
2024-11-20 08:12:00,1732061520000,92277.63,92307.45,92258.42,92258.42,19.87747
2024-11-20 08:13:00,1732061580000,92258.42,92258.42,92197.09,92197.1,15.69163
2024-11-20 08:14:00,1732061640000,92197.09,92216.0,92176.02,92179.5,14.05762
2024-11-20 08:15:00,1732061700000,92179.5,92200.0,92168.05,92188.86,16.98221
2024-11-20 08:16:00,1732061760000,92188.87,92249.79,92188.86,92249.78,9.97941
2024-11-20 08:17:00,1732061820000,92249.79,92249.79,92195.75,92195.78,7.25334
2024-11-20 08:18:00,1732061880000,92195.78,92195.78,92181.33,92195.77,3.36488
2024-11-20 08:19:00,1732061940000,92195.77,92195.78,92105.34,92108.01,10.81186
2024-11-20 08:20:00,1732062000000,92108.01,92128.0,92100.0,92106.75,16.27601
2024-11-20 08:21:00,1732062060000,92106.75,92114.81,92074.69,92074.7,7.44805
2024-11-20 08:22:00,1732062120000,92074.7,92120.0,92074.69,92103.99,18.40378
2024-11-20 08:23:00,1732062180000,92104.0,92170.91,92086.11,92170.9,8.56836
2024-11-20 08:24:00,1732062240000,92170.9,92191.88,92155.09,92162.02,5.48014
2024-11-20 08:25:00,1732062300000,92162.03,92184.0,92162.03,92173.43,3.82018
2024-11-20 08:26:00,1732062360000,92173.43,92176.46,92097.51,92097.51,9.4963
2024-11-20 08:27:00,1732062420000,92097.52,92119.69,92036.01,92036.02,19.22576
2024-11-20 08:28:00,1732062480000,92036.01,92151.32,92035.0,92069.35,25.25034
2024-11-20 08:29:00,1732062540000,92069.35,92091.07,92028.0,92042.96,10.36176
2024-11-20 08:30:00,1732062600000,92042.96,92047.99,92000.0,92024.0,15.1399
2024-11-20 08:31:00,1732062660000,92023.99,92180.0,92015.6,92179.99,32.75161
2024-11-20 08:32:00,1732062720000,92179.99,92180.0,92064.0,92064.03,10.40875
2024-11-20 08:33:00,1732062780000,92064.02,92148.0,92064.02,92142.32,6.78845
2024-11-20 08:34:00,1732062840000,92142.32,92142.32,92077.08,92080.35,5.60636
2024-11-20 08:35:00,1732062900000,92080.35,92105.97,92050.53,92105.96,5.32307
2024-11-20 08:36:00,1732062960000,92105.97,92248.0,92105.96,92150.0,14.32291
2024-11-20 08:37:00,1732063020000,92150.0,92208.0,92136.0,92208.0,7.15535
2024-11-20 08:38:00,1732063080000,92208.0,92260.0,92208.0,92240.83,16.88756
2024-11-20 08:39:00,1732063140000,92240.83,92260.0,92228.0,92260.0,6.65724
2024-11-20 08:40:00,1732063200000,92259.99,92282.12,92258.21,92261.03,8.92821
2024-11-20 08:41:00,1732063260000,92261.03,92320.0,92257.0,92300.71,10.86975
2024-11-20 08:42:00,1732063320000,92300.71,92316.0,92276.18,92308.0,11.45001
2024-11-20 08:43:00,1732063380000,92307.99,92308.0,92257.25,92284.5,14.45386
2024-11-20 08:44:00,1732063440000,92284.49,92284.49,92233.69,92233.7,23.71818
2024-11-20 08:45:00,1732063500000,92233.69,92242.5,92156.15,92220.01,17.46439
2024-11-20 08:46:00,1732063560000,92220.01,92260.0,92181.45,92181.46,15.3003
2024-11-20 08:47:00,1732063620000,92181.46,92204.0,92140.46,92156.9,10.69371
2024-11-20 08:48:00,1732063680000,92156.9,92179.5,92129.41,92179.5,6.41699
2024-11-20 08:49:00,1732063740000,92179.5,92179.5,92124.51,92130.93,5.41685
2024-11-20 08:50:00,1732063800000,92130.92,92151.52,92118.84,92151.52,3.42136
2024-11-20 08:51:00,1732063860000,92151.52,92159.62,92147.89,92153.88,5.26753
2024-11-20 08:52:00,1732063920000,92153.88,92159.62,92124.17,92155.99,3.31183
2024-11-20 08:53:00,1732063980000,92155.99,92196.0,92155.98,92182.92,4.05834
2024-11-20 08:54:00,1732064040000,92182.92,92187.6,92146.76,92146.76,2.97426
2024-11-20 08:55:00,1732064100000,92146.77,92165.0,92146.77,92146.77,9.93256
2024-11-20 08:56:00,1732064160000,92146.77,92163.99,92146.77,92148.57,24.32114
2024-11-20 08:57:00,1732064220000,92148.58,92148.77,92121.24,92123.99,11.31185
2024-11-20 08:58:00,1732064280000,92123.98,92123.98,92066.19,92066.2,7.27943
2024-11-20 08:59:00,1732064340000,92066.2,92070.72,92044.18,92044.19,4.56193
2024-11-20 09:00:00,1732064400000,92044.18,92080.0,92010.0,92079.99,12.22346
2024-11-20 09:01:00,1732064460000,92079.99,92100.0,92061.43,92068.02,9.65395
2024-11-20 09:02:00,1732064520000,92068.02,92068.02,92030.3,92056.0,16.05618
2024-11-20 09:03:00,1732064580000,92056.0,92119.82,92055.99,92115.53,7.99726
2024-11-20 09:04:00,1732064640000,92115.53,92284.53,92115.53,92246.1,19.10826
2024-11-20 09:05:00,1732064700000,92246.1,92246.1,92141.55,92141.56,16.14074
2024-11-20 09:06:00,1732064760000,92141.56,92220.0,92135.73,92216.8,10.46865
2024-11-20 09:07:00,1732064820000,92216.79,92216.79,92150.37,92170.55,11.62891
2024-11-20 09:08:00,1732064880000,92170.55,92179.99,92133.12,92169.99,13.75429
2024-11-20 09:09:00,1732064940000,92169.99,92181.82,92158.0,92158.0,10.65041
2024-11-20 09:10:00,1732065000000,92158.0,92158.01,92127.3,92127.31,3.5459
2024-11-20 09:11:00,1732065060000,92127.3,92127.31,92050.0,92062.79,14.35644
2024-11-20 09:12:00,1732065120000,92062.78,92122.11,92058.53,92108.12,5.71421
2024-11-20 09:13:00,1732065180000,92108.11,92108.12,92064.0,92084.37,5.21189
2024-11-20 09:14:00,1732065240000,92084.37,92084.38,92072.23,92072.24,2.97437
2024-11-20 09:15:00,1732065300000,92072.23,92080.0,92021.37,92021.37,10.1017
2024-11-20 09:16:00,1732065360000,92021.37,92035.19,91966.53,92027.92,21.02522
2024-11-20 09:17:00,1732065420000,92027.92,92027.93,92000.01,92014.57,6.9995
2024-11-20 09:18:00,1732065480000,92014.57,92014.58,91912.0,91912.01,18.99524
2024-11-20 09:19:00,1732065540000,91912.01,91937.66,91900.0,91936.02,11.48483
2024-11-20 09:20:00,1732065600000,91936.01,91980.0,91932.0,91979.99,9.95994
2024-11-20 09:21:00,1732065660000,91980.0,91996.0,91955.02,91958.6,6.46946
2024-11-20 09:22:00,1732065720000,91958.6,91972.0,91896.0,91896.0,10.03882
2024-11-20 09:23:00,1732065780000,91896.01,91896.01,91764.05,91791.99,78.55406
2024-11-20 09:24:00,1732065840000,91791.99,91812.0,91761.06,91809.12,25.29251
2024-11-20 09:25:00,1732065900000,91809.12,91839.96,91732.75,91732.75,21.25712
2024-11-20 09:26:00,1732065960000,91732.75,91955.99,91732.75,91944.0,21.03417
2024-11-20 09:27:00,1732066020000,91944.0,91959.99,91827.38,91846.7,42.92185
2024-11-20 09:28:00,1732066080000,91846.71,91859.83,91822.08,91849.7,12.24809
2024-11-20 09:29:00,1732066140000,91849.71,91884.0,91849.7,91877.9,8.36003
2024-11-20 09:30:00,1732066200000,91877.91,91884.0,91823.6,91823.6,21.41059
2024-11-20 09:31:00,1732066260000,91823.61,91845.6,91784.0,91839.98,11.40796
2024-11-20 09:32:00,1732066320000,91839.99,91933.94,91839.98,91933.94,7.24692
2024-11-20 09:33:00,1732066380000,91933.94,91959.82,91928.0,91928.01,8.32591
2024-11-20 09:34:00,1732066440000,91928.01,92044.15,91927.66,92016.54,48.9167
2024-11-20 09:35:00,1732066500000,92016.55,92044.0,91951.45,92044.0,35.1807
2024-11-20 09:36:00,1732066560000,92043.99,92095.32,92037.37,92068.01,21.53456
2024-11-20 09:37:00,1732066620000,92068.01,92104.0,92038.55,92092.6,19.00154
2024-11-20 09:38:00,1732066680000,92092.6,92121.22,92092.59,92118.89,28.12621
2024-11-20 09:39:00,1732066740000,92118.89,92121.22,92089.38,92095.39,19.68297
2024-11-20 09:40:00,1732066800000,92095.39,92095.39,92016.0,92024.68,21.79102
2024-11-20 09:41:00,1732066860000,92024.69,92024.69,92008.01,92012.08,7.84695
2024-11-20 09:42:00,1732066920000,92012.08,92021.67,91950.03,91950.03,16.19768
2024-11-20 09:43:00,1732066980000,91950.03,91976.0,91908.0,91908.01,10.36151
2024-11-20 09:44:00,1732067040000,91908.0,91908.01,91804.0,91815.46,21.06245
2024-11-20 09:45:00,1732067100000,91815.46,91916.0,91815.43,91906.49,11.32072
2024-11-20 09:46:00,1732067160000,91906.49,91906.49,91847.98,91888.0,12.62508
2024-11-20 09:47:00,1732067220000,91888.0,91892.0,91824.58,91824.59,20.10278
2024-11-20 09:48:00,1732067280000,91824.58,91826.88,91720.0,91759.01,50.03154
2024-11-20 09:49:00,1732067340000,91759.0,91821.47,91743.58,91808.52,19.8364
2024-11-20 09:50:00,1732067400000,91808.51,91878.79,91802.05,91878.78,16.78024
2024-11-20 09:51:00,1732067460000,91878.79,91945.95,91828.3,91945.95,19.05576
2024-11-20 09:52:00,1732067520000,91945.95,92016.0,91945.94,91992.65,16.83081
2024-11-20 09:53:00,1732067580000,91992.65,91992.66,91863.5,91863.5,25.7153
2024-11-20 09:54:00,1732067640000,91863.51,91883.06,91825.43,91834.51,10.70317
2024-11-20 09:55:00,1732067700000,91834.52,91943.68,91834.51,91876.0,26.4794
2024-11-20 09:56:00,1732067760000,91876.0,91919.18,91868.84,91919.1,25.20395
2024-11-20 09:57:00,1732067820000,91919.1,91920.0,91882.0,91882.0,10.33453
2024-11-20 09:58:00,1732067880000,91882.01,91947.99,91882.0,91947.46,22.01243
2024-11-20 09:59:00,1732067940000,91947.46,91984.0,91912.0,91976.79,38.53853
2024-11-20 10:00:00,1732068000000,91976.79,91976.8,91908.0,91961.38,15.7543
2024-11-20 10:01:00,1732068060000,91961.38,91961.38,91876.0,91876.0,14.08139
2024-11-20 10:02:00,1732068120000,91876.0,91920.91,91868.0,91920.0,14.33776
2024-11-20 10:03:00,1732068180000,91920.0,91933.56,91825.36,91825.36,25.07569
2024-11-20 10:04:00,1732068240000,91825.37,91868.0,91784.01,91848.49,18.43107
2024-11-20 10:05:00,1732068300000,91848.49,91849.87,91804.0,91814.64,13.37074
2024-11-20 10:06:00,1732068360000,91814.65,91814.65,91752.0,91767.98,12.68387
2024-11-20 10:07:00,1732068420000,91767.99,91811.99,91732.0,91765.77,37.36247
2024-11-20 10:08:00,1732068480000,91765.77,91765.77,91645.7,91645.71,38.65839
2024-11-20 10:09:00,1732068540000,91645.71,91720.0,91620.41,91720.0,29.92455
2024-11-20 10:10:00,1732068600000,91720.0,91728.0,91661.98,91684.68,19.65947
2024-11-20 10:11:00,1732068660000,91684.67,91700.0,91640.01,91644.87,11.99996
2024-11-20 10:12:00,1732068720000,91644.87,91644.87,91585.0,91588.01,21.13321
2024-11-20 10:13:00,1732068780000,91588.0,91588.01,91580.0,91581.8,17.64616
2024-11-20 10:14:00,1732068840000,91581.8,91707.73,91581.79,91703.57,21.87089
2024-11-20 10:15:00,1732068900000,91703.57,91747.7,91670.67,91670.67,25.6276
2024-11-20 10:16:00,1732068960000,91670.67,91670.68,91600.0,91660.86,18.77914
2024-11-20 10:17:00,1732069020000,91660.86,91824.0,91660.86,91817.19,17.6807
2024-11-20 10:18:00,1732069080000,91817.19,91817.19,91738.6,91750.0,16.36694
2024-11-20 10:19:00,1732069140000,91750.0,91844.0,91745.31,91843.99,25.4393
2024-11-20 10:20:00,1732069200000,91844.0,91844.0,91781.86,91795.98,8.0789
2024-11-20 10:21:00,1732069260000,91795.98,91890.78,91795.98,91874.29,14.02091
2024-11-20 10:22:00,1732069320000,91874.29,91874.56,91846.15,91849.6,6.06399
2024-11-20 10:23:00,1732069380000,91849.61,91909.02,91849.6,91897.67,6.79275
2024-11-20 10:24:00,1732069440000,91897.68,91924.0,91897.67,91906.78,5.9746
2024-11-20 10:25:00,1732069500000,91906.78,91937.48,91886.3,91908.91,14.71236
2024-11-20 10:26:00,1732069560000,91908.91,92000.0,91908.91,91964.0,16.95083
2024-11-20 10:27:00,1732069620000,91964.01,91987.46,91932.0,91948.0,11.58497
2024-11-20 10:28:00,1732069680000,91948.0,91996.0,91947.99,91988.0,7.4291
2024-11-20 10:29:00,1732069740000,91988.0,92028.74,91962.33,91962.34,57.77131
2024-11-20 10:30:00,1732069800000,91962.34,91966.04,91846.76,91846.77,11.70517
2024-11-20 10:31:00,1732069860000,91846.77,91846.77,91762.39,91768.01,11.81282
2024-11-20 10:32:00,1732069920000,91768.01,91768.01,91680.0,91708.0,28.79641
2024-11-20 10:33:00,1732069980000,91708.0,91767.96,91684.0,91684.0,13.51149
