open_time,open,high,low,close,volume
1732058700000,92035.0,92035.01,91908.61,91912.33,30.29354
1732058760000,91912.34,91976.0,91912.34,91968.5,14.2091
1732058820000,91968.5,92017.32,91948.3,92016.97,10.14981
1732058880000,92016.96,92051.83,92004.0,92043.7,25.89655
1732058940000,92043.69,92100.0,92020.61,92053.94,15.88032
1732059000000,92053.94,92059.11,92000.0,92020.02,14.3594
1732059060000,92020.01,92034.83,92000.0,92034.83,25.2192
1732059120000,92034.82,92134.9,92023.02,92033.26,45.55981
1732059180000,92033.31,92110.36,92033.31,92103.99,20.88776
1732059240000,92103.99,92124.0,92101.49,92121.78,12.68778
1732059300000,92121.78,92150.0,92107.76,92130.55,6.13727
1732059360000,92130.56,92173.48,92124.0,92159.15,11.55821
1732059420000,92159.15,92174.39,92132.0,92153.84,7.78002
1732059480000,92153.84,92206.09,92153.84,92206.08,5.53278
1732059540000,92206.09,92253.99,92192.17,92230.0,13.77061
1732059600000,92230.01,92230.01,92134.87,92144.0,13.22564
1732059660000,92143.99,92223.95,92143.99,92206.92,9.38426
1732059720000,92206.92,92256.42,92184.0,92232.0,17.19968
1732059780000,92232.0,92256.42,92232.0,92256.41,5.4453
1732059840000,92256.42,92271.71,92224.0,92228.01,11.27288
1732059900000,92228.01,92228.01,92166.51,92167.53,13.91021
1732059960000,92167.53,92200.0,92167.53,92176.0,15.29383
1732060020000,92176.0,92176.01,92153.64,92155.7,4.13216
1732060080000,92155.69,92159.06,92139.22,92140.25,15.45074
1732060140000,92140.24,92163.55,92140.24,92156.66,6.7814
1732060200000,92156.67,92158.96,92134.87,92144.0,14.01717
1732060260000,92144.0,92168.0,92143.99,92168.0,8.54431
1732060320000,92167.99,92167.99,92108.55,92150.23,15.01425
1732060380000,92150.23,92150.24,92106.29,92106.29,6.90152
1732060440000,92106.3,92119.49,92106.29,92106.79,4.5493
1732060500000,92106.79,92111.79,92093.94,92105.33,8.92354
1732060560000,92105.33,92200.0,92105.33,92199.99,9.55347
1732060620000,92200.0,92309.82,92199.99,92258.12,32.31007
1732060680000,92258.12,92258.13,92213.07,92213.08,6.90712
1732060740000,92213.08,92333.77,92199.15,92310.79,28.46018
1732060800000,92310.8,92332.0,92260.0,92328.47,21.43564
1732060860000,92328.47,92328.47,92239.68,92239.68,21.86942
1732060920000,92239.69,92287.79,92223.16,92240.21,15.71167
1732060980000,92240.21,92272.73,92153.88,92155.07,36.01295
1732061040000,92155.07,92238.42,92155.07,92212.0,15.42319
1732061100000,92211.99,92230.0,92176.01,92193.88,13.72219
1732061160000,92193.88,92227.5,92180.37,92207.96,7.9773
1732061220000,92207.96,92266.09,92207.96,92244.95,6.92297
1732061280000,92244.96,92296.0,92244.96,92296.0,12.61791
1732061340000,92295.99,92379.68,92285.78,92379.67,30.10374
1732061400000,92379.67,92418.68,92352.0,92368.01,19.69597
1732061460000,92368.0,92368.01,92276.83,92277.62,18.88779
1732061520000,92277.63,92307.45,92258.42,92258.42,19.87747
1732061580000,92258.42,92258.42,92197.09,92197.1,15.69163
1732061640000,92197.09,92216.0,92176.02,92179.5,14.05762
1732061700000,92179.5,92200.0,92168.05,92188.86,16.98221
1732061760000,92188.87,92249.79,92188.86,92249.78,9.97941
1732061820000,92249.79,92249.79,92195.75,92195.78,7.25334
1732061880000,92195.78,92195.78,92181.33,92195.77,3.36488
1732061940000,92195.77,92195.78,92105.34,92108.01,10.81186
