open_time,open,high,low,close,volume
1732118880000,94481.69,94481.69,94352.0,94424.02,51.46371
1732118940000,94424.02,94544.0,94400.0,94531.39,55.73336
1732119000000,94531.4,94531.4,94229.31,94396.0,117.1645
1732119060000,94396.01,94417.1,94166.66,94240.87,96.49102
1732119120000,94240.88,94323.72,94236.0,94323.71,33.33506
1732119180000,94323.72,94358.45,94193.76,94219.99,70.41869
1732119240000,94219.98,94316.29,94216.0,94316.29,35.54116
1732119300000,94316.29,94343.93,94165.0,94215.98,40.34912
1732119360000,94215.98,94250.0,94053.71,94053.71,80.30704
1732119420000,94053.72,94140.0,93990.53,94007.99,105.47114
1732119480000,94008.0,94153.45,93934.53,94090.52,73.83023
1732119540000,94090.53,94250.0,94090.53,94247.91,37.71811
1732119600000,94247.91,94296.0,94100.0,94110.55,52.82238
1732119660000,94110.55,94110.55,93960.0,93960.0,50.77364
1732119720000,93960.0,94000.0,93843.81,93856.02,58.56409
1732119780000,93856.02,94000.0,93856.02,93940.0,35.39489
1732119840000,93940.0,93940.0,93760.0,93772.0,82.57152
1732119900000,93772.0,93915.29,93742.55,93876.01,87.65663
1732119960000,93876.0,93919.99,93801.2,93851.97,35.60953
1732120020000,93851.98,93878.79,93700.0,93727.99,57.86745
1732120080000,93727.99,93728.0,93545.46,93612.0,310.57444
1732120140000,93612.01,93666.67,93501.4,93563.59,153.03233
1732120200000,93563.59,93650.23,93400.0,93400.0,190.77247
1732120260000,93400.0,93532.0,93316.0,93483.97,108.14176
1732120320000,93483.98,93699.99,93472.01,93699.99,113.61864
1732120380000,93699.98,93779.85,93596.0,93632.03,52.35156
1732120440000,93632.03,93740.0,93596.03,93728.18,37.20064
1732120500000,93728.18,93878.0,93715.61,93796.61,57.2998
1732120560000,93795.69,93795.69,93480.91,93512.55,48.60827
1732120620000,93512.55,93552.0,93454.04,93520.71,46.10492
1732120680000,93520.72,93625.0,93493.47,93547.99,51.51007
1732120740000,93547.99,93720.0,93520.0,93713.45,33.60018
1732120800000,93713.45,93723.14,93676.0,93695.98,37.03415
1732120860000,93695.98,93712.0,93613.26,93711.99,37.0397
1732120920000,93711.99,93711.99,93500.0,93500.01,69.39139
1732120980000,93500.0,93587.88,93450.01,93564.0,63.27647
1732121040000,93564.0,93632.0,93522.24,93632.0,33.62071
1732121100000,93632.0,93632.0,93520.0,93520.01,26.27687
1732121160000,93520.01,93627.66,93485.0,93543.99,46.49027
1732121220000,93544.0,93723.05,93543.99,93720.0,49.32037
1732121280000,93719.99,93722.98,93636.36,93636.37,42.23339
1732121340000,93636.37,93699.3,93588.0,93623.99,35.27627
1732121400000,93624.0,93724.0,93588.0,93672.0,52.37794
1732121460000,93672.0,93727.28,93636.36,93727.28,58.36074
1732121520000,93727.27,93850.0,93727.27,93850.0,196.92738
1732121580000,93850.0,93932.39,93829.22,93932.39,134.80013
1732121640000,93932.39,94049.99,93932.38,94000.0,57.0358
1732121700000,94000.0,94024.0,93884.0,93968.0,52.19761
1732121760000,93968.01,94032.8,93960.61,94023.8,34.0735
1732121820000,94023.8,94023.8,93934.9,93944.27,33.1837
