open_time,open,high,low,close,volume
1732088940000,92736.01,92736.01,92700.0,92700.01,13.3677
1732089000000,92700.0,92733.02,92700.0,92733.02,8.9129
1732089060000,92733.01,92745.0,92727.27,92727.28,11.70613
1732089120000,92727.27,92772.83,92727.27,92752.27,29.58612
1732089180000,92752.26,92800.0,92752.26,92776.0,31.47292
1732089240000,92776.01,92781.0,92757.01,92780.99,7.78872
1732089300000,92780.99,92781.0,92770.98,92770.98,11.59031
1732089360000,92770.99,92824.67,92770.98,92808.49,30.72265
1732089420000,92808.49,92842.0,92808.49,92837.98,41.91745
1732089480000,92837.98,92851.09,92793.74,92806.48,78.23904
1732089540000,92806.49,92850.39,92806.48,92850.38,27.2235
1732089600000,92850.38,92850.39,92818.18,92820.0,34.09007
1732089660000,92820.0,92859.21,92818.01,92849.34,18.28497
1732089720000,92849.34,92891.0,92836.59,92848.48,42.62097
1732089780000,92848.48,92848.48,92720.0,92720.01,24.5808
1732089840000,92720.01,92820.68,92720.0,92820.68,21.93511
1732089900000,92820.67,92838.13,92818.18,92838.12,21.46756
1732089960000,92838.13,92950.01,92835.46,92839.77,94.06227
1732090020000,92839.78,92860.0,92835.46,92835.46,6.15133
1732090080000,92835.46,92874.89,92835.46,92874.89,12.30086
1732090140000,92874.88,92944.0,92874.88,92943.99,14.33894
1732090200000,92943.99,92952.0,92940.0,92949.16,13.2391
1732090260000,92949.15,92982.53,92884.0,92884.01,42.11733
1732090320000,92884.0,92932.0,92850.0,92932.0,20.32466
1732090380000,92931.99,92943.99,92908.0,92936.58,29.92316
1732090440000,92936.59,92969.7,92912.0,92948.73,42.60898
1732090500000,92948.73,93046.49,92940.88,93022.4,119.73861
1732090560000,93022.39,93059.51,92984.5,93049.99,62.85433
1732090620000,93050.0,93056.0,93023.36,93047.09,30.23375
1732090680000,93047.1,93076.93,93042.57,93042.57,27.28434
1732090740000,93042.58,93042.58,92999.99,93000.0,24.00568
1732090800000,92999.99,93034.88,92964.0,93018.34,26.28475
1732090860000,93018.34,93070.0,93018.33,93045.81,20.5354
1732090920000,93045.81,93045.81,92960.01,92985.82,26.35108
1732090980000,92985.83,92998.48,92946.25,92995.44,16.91429
1732091040000,92995.44,93024.0,92867.91,92880.0,40.6756
1732091100000,92880.0,92930.98,92844.0,92903.99,28.08998
1732091160000,92904.0,92974.36,92900.19,92942.39,11.79984
1732091220000,92942.39,92984.66,92936.0,92936.01,11.99799
1732091280000,92936.01,93000.48,92936.01,93000.47,30.35191
1732091340000,93000.48,93002.0,92971.46,93000.01,17.05557
1732091400000,93000.01,93024.0,92968.01,92968.01,18.13035
1732091460000,92968.01,92976.69,92956.35,92969.7,7.16439
1732091520000,92969.69,93023.8,92968.54,93008.0,12.32913
1732091580000,93008.0,93008.01,92977.27,92996.0,6.38628
1732091640000,92996.0,93039.43,92995.99,93026.81,11.89794
1732091700000,93026.8,93107.0,93026.8,93107.0,23.03243
1732091760000,93106.99,93124.0,93086.17,93123.99,28.92378
1732091820000,93124.0,93127.0,93096.5,93127.0,32.90826
1732091880000,93127.0,93130.21,93120.0,93120.01,18.78749
